quality_rule,waveform,action_id,action_code,excluded_participant_code,B,W,W_over_B,continuous_n90,integer_n90,boundary_nodes
unaltered_nonzero_primary,body_configuration,3,FP,6,1.46486650097,0.523643561428,0.357468452641,3.21721607377,4,0
unaltered_nonzero_primary,body_configuration,3,FP,7,1.45668739557,0.537996076231,0.369328435098,3.32395591588,4,0
unaltered_nonzero_primary,body_configuration,3,FP,8,1.44824914395,0.531203255152,0.366789966609,3.30110969948,4,0
unaltered_nonzero_primary,body_configuration,3,FP,9,1.47061000394,0.533962853379,0.363089365602,3.26780429042,4,0
unaltered_nonzero_primary,body_configuration,3,FP,10,1.4156681129,0.518812277362,0.366478747832,3.29830873049,4,0
unaltered_nonzero_primary,body_configuration,3,FP,11,1.41473352235,0.515450238523,0.364344401527,3.27909961374,4,0
unaltered_nonzero_primary,body_configuration,3,FP,12,1.45461989376,0.531518708297,0.365400411873,3.28860370685,4,0
unaltered_nonzero_primary,body_configuration,3,FP,13,1.46494314276,0.523394382547,0.357279656302,3.21551690672,4,0
unaltered_nonzero_primary,body_configuration,3,FP,14,1.46183552342,0.52870316178,0.361670757969,3.25503682172,4,0
unaltered_nonzero_primary,body_configuration,3,FP,15,1.4062908278,0.507744395882,0.36105219905,3.24946979145,4,0
unaltered_nonzero_primary,body_configuration,3,FP,16,1.43996906613,0.526140490603,0.365383189805,3.28844870824,4,0
unaltered_nonzero_primary,body_configuration,3,FP,17,1.46636326694,0.487058170713,0.332153826882,2.98938444194,3,0
unaltered_nonzero_primary,body_configuration,3,FP,18,1.39034824965,0.521364911918,0.374988721026,3.37489848924,4,0
unaltered_nonzero_primary,body_configuration,3,FP,19,1.46446725028,0.504429992486,0.344446072378,3.1000146514,4,0
unaltered_nonzero_primary,body_configuration,3,FP,20,1.3854202609,0.529096594296,0.38190331788,3.43712986092,4,0
unaltered_nonzero_primary,body_configuration,3,FP,21,1.47159754982,0.514237071116,0.349441374906,3.14497237415,4,0
unaltered_nonzero_primary,body_configuration,3,FP,22,1.41803450419,0.532422857954,0.375465375757,3.37918838182,4,0
unaltered_nonzero_primary,body_configuration,3,FP,23,1.4594704125,0.53071460774,0.363635057755,3.27271551979,4,0
unaltered_nonzero_primary,body_configuration,3,FP,24,1.43846673106,0.528921029739,0.367697784258,3.30928005832,4,0
unaltered_nonzero_primary,body_configuration,3,FP,25,1.45277736922,0.5318521621,0.36609336941,3.29484032469,4,0
unaltered_nonzero_primary,body_configuration,3,FP,26,1.34195001218,0.519080290278,0.386810451631,3.48129406468,4,0
unaltered_nonzero_primary,body_configuration,3,FP,27,1.42576778334,0.532764576052,0.373668547066,3.36301692359,4,0
unaltered_nonzero_primary,body_configuration,3,FP,28,1.29635084353,0.522821605078,0.403302553232,3.62972297908,4,0
unaltered_nonzero_primary,body_configuration,3,FP,29,1.45840059662,0.521615421276,0.3576626494,3.2189638446,4,0
unaltered_nonzero_primary,body_configuration,3,FP,30,1.4168443806,0.535242502164,0.377770847309,3.39993762578,4,0
unaltered_nonzero_primary,body_configuration,4,BA,1,0.643086040804,0.465400324867,0.723698378346,6.51328540512,7,0
unaltered_nonzero_primary,body_configuration,4,BA,2,0.641304521792,0.463765124375,0.723158980821,6.50843082739,7,0
unaltered_nonzero_primary,body_configuration,4,BA,3,0.63765521433,0.468889760724,0.735334315766,6.61800884189,7,0
unaltered_nonzero_primary,body_configuration,4,BA,4,0.651460018427,0.459931072691,0.706000460016,6.35400414014,7,0
unaltered_nonzero_primary,body_configuration,4,BA,5,0.656184599038,0.460888440416,0.702376192754,6.32138573479,7,0
unaltered_nonzero_primary,body_configuration,4,BA,6,0.658805243561,0.465834892745,0.707090444859,6.36381400373,7,0
unaltered_nonzero_primary,body_configuration,4,BA,7,0.650309784901,0.464405005152,0.714128890468,6.42716001421,7,0
unaltered_nonzero_primary,body_configuration,4,BA,8,0.661158601071,0.466037924228,0.704880679874,6.34392611887,7,0
unaltered_nonzero_primary,body_configuration,4,BA,9,0.661396729666,0.457343904974,0.691481956986,6.22333761288,7,0
unaltered_nonzero_primary,body_configuration,4,BA,10,0.645196885298,0.4490641111,0.69601097174,6.26409874566,7,0
unaltered_nonzero_primary,body_configuration,4,BA,11,0.660849411442,0.453362592396,0.68603010693,6.17427096237,7,0
unaltered_nonzero_primary,body_configuration,4,BA,12,0.654634064783,0.459214123198,0.701482168286,6.31333951458,7,0
unaltered_nonzero_primary,body_configuration,4,BA,13,0.600006214783,0.452660869995,0.754426968992,6.78984272092,7,0
unaltered_nonzero_primary,body_configuration,4,BA,14,0.662094596789,0.456018883025,0.688751856964,6.19876671268,7,0
unaltered_nonzero_primary,body_configuration,4,BA,15,0.666016848254,0.454745703883,0.682784084329,6.14505675896,7,0
unaltered_nonzero_primary,body_configuration,4,BA,16,0.635142286984,0.463883112386,0.730360931546,6.57324838391,7,0
unaltered_nonzero_primary,body_configuration,4,BA,17,0.653244280855,0.448719805693,0.686909658215,6.18218692393,7,0
unaltered_nonzero_primary,body_configuration,4,BA,18,0.641246231892,0.456176409899,0.711390394534,6.40251355081,7,0
unaltered_nonzero_primary,body_configuration,4,BA,19,0.646287834138,0.460870481832,0.71310406523,6.41793658707,7,0
unaltered_nonzero_primary,body_configuration,4,BA,20,0.650394149002,0.466136513513,0.716698503867,6.4502865348,7,0
unaltered_nonzero_primary,body_configuration,4,BA,21,0.662659253613,0.454593715711,0.686014287483,6.17412858735,7,0
unaltered_nonzero_primary,body_configuration,4,BA,22,0.663176065475,0.463243894142,0.698523240295,6.28670916265,7,0
unaltered_nonzero_primary,body_configuration,4,BA,23,0.659180839555,0.445858342337,0.676382436477,6.08744192829,7,0
unaltered_nonzero_primary,body_configuration,4,BA,24,0.658149150577,0.460163036394,0.699177437197,6.29259693477,7,0
unaltered_nonzero_primary,body_configuration,4,BA,25,0.657449515797,0.463433517412,0.704895974941,6.34406377447,7,0
unaltered_nonzero_primary,body_configuration,4,BA,26,0.587132565663,0.432851545266,0.737229665974,6.63506699377,7,0
unaltered_nonzero_primary,body_configuration,4,BA,27,0.587186283991,0.452836750275,0.771197765718,6.94077989146,7,0
unaltered_nonzero_primary,body_configuration,4,BA,28,0.660459003515,0.457409150259,0.692562517619,6.23306265857,7,0
unaltered_nonzero_primary,body_configuration,4,BA,29,0.662898408514,0.452664340591,0.682856278998,6.14570651098,7,0
unaltered_nonzero_primary,body_configuration,4,BA,30,0.659230512133,0.466583988913,0.707770620936,6.36993558843,7,0
unaltered_nonzero_primary,body_configuration,5,BD,1,1.39912032797,1.27379738053,0.910427327128,8.19384594415,9,0
unaltered_nonzero_primary,body_configuration,5,BD,2,1.44031325033,1.23710853119,0.858916302342,7.73024672108,8,0
unaltered_nonzero_primary,body_configuration,5,BD,3,1.34563165828,1.20645118347,0.896568667991,8.06911801192,9,0
unaltered_nonzero_primary,body_configuration,5,BD,4,1.34343353943,1.24142020923,0.924065220044,8.3165869804,9,0
unaltered_nonzero_primary,body_configuration,5,BD,5,1.42480392638,1.25651413927,0.881885651781,7.93697086603,8,0
unaltered_nonzero_primary,body_configuration,5,BD,6,1.43589390056,1.26222397146,0.879051001589,7.9114590143,8,0
unaltered_nonzero_primary,body_configuration,5,BD,7,1.42595896373,1.24836223543,0.875454530731,7.87909077658,8,0
unaltered_nonzero_primary,body_configuration,5,BD,8,1.40707824899,1.2166325964,0.864651697427,7.78186527684,8,0
unaltered_nonzero_primary,body_configuration,5,BD,9,1.44743540898,1.26216332679,0.871999758301,7.84799782471,8,0
unaltered_nonzero_primary,body_configuration,5,BD,10,1.41561055522,1.22814238928,0.867570805226,7.80813724704,8,0
unaltered_nonzero_primary,body_configuration,5,BD,11,1.32158019508,1.2325758922,0.932653119947,8.39387807952,9,0
unaltered_nonzero_primary,body_configuration,5,BD,12,1.43529818293,1.23351852751,0.859416212035,7.73474590831,8,0
unaltered_nonzero_primary,body_configuration,5,BD,13,1.45788762503,1.23965473573,0.850308840298,7.65277956268,8,0
unaltered_nonzero_primary,body_configuration,5,BD,14,1.37011843543,1.21470759257,0.886571234401,7.9791411096,8,0
unaltered_nonzero_primary,body_configuration,5,BD,15,1.44695139448,1.23582071997,0.85408585574,7.68677270166,8,0
unaltered_nonzero_primary,body_configuration,5,BD,16,1.42749146067,1.22835465244,0.860498774444,7.74448897,8,0
unaltered_nonzero_primary,body_configuration,5,BD,17,1.4467411706,1.22716352533,0.848226033977,7.63403430579,8,0
unaltered_nonzero_primary,body_configuration,5,BD,18,1.38410047843,1.18166659477,0.853743361255,7.68369025129,8,0
unaltered_nonzero_primary,body_configuration,5,BD,19,1.3053546341,1.18989204211,0.911546955158,8.20392259642,9,0
unaltered_nonzero_primary,body_configuration,5,BD,20,1.40795203811,1.24417610947,0.883677906489,7.9531011584,8,0
unaltered_nonzero_primary,body_configuration,5,BD,21,1.43935312021,1.2420202167,0.862901673855,7.7661150647,8,0
unaltered_nonzero_primary,body_configuration,5,BD,22,1.36591788388,1.24236176357,0.909543522509,8.18589170258,9,0
unaltered_nonzero_primary,body_configuration,5,BD,23,1.44607445731,1.24332154378,0.859790820244,7.7381173822,8,0
unaltered_nonzero_primary,body_configuration,5,BD,24,1.44835383808,1.25389976536,0.865741321215,7.79167189093,8,0
unaltered_nonzero_primary,body_configuration,5,BD,25,1.44842970022,1.25054171678,0.863377571306,7.77039814175,8,0
unaltered_nonzero_primary,body_configuration,5,BD,26,1.44744831939,1.24632265442,0.861048120147,7.74943308132,8,0
unaltered_nonzero_primary,body_configuration,5,BD,27,1.4187277801,1.24064734919,0.874478787679,7.87030908912,8,0
unaltered_nonzero_primary,body_configuration,5,BD,28,1.40227463561,1.2643322214,0.901629530549,8.11466577494,9,0
unaltered_nonzero_primary,body_configuration,5,BD,29,1.43472201891,1.24605068474,0.868496244092,7.81646619683,8,0
unaltered_nonzero_primary,body_configuration,5,BD,30,1.36709055191,1.27486279717,0.932537201274,8.39283481146,9,0
unaltered_nonzero_primary,body_configuration,6,BP,1,1.04137123022,0.430423281572,0.413323576725,3.71991219052,4,0
unaltered_nonzero_primary,body_configuration,6,BP,2,1.08753627168,0.432434952882,0.397628073789,3.5786526641,4,0
unaltered_nonzero_primary,body_configuration,6,BP,3,1.13215682641,0.428848174522,0.378788666481,3.40909799833,4,0
unaltered_nonzero_primary,body_configuration,6,BP,4,1.10870740826,0.436118786071,0.393357871355,3.5402208422,4,0
unaltered_nonzero_primary,body_configuration,6,BP,5,1.0518289044,0.427671164511,0.406597653593,3.65937888234,4,0
unaltered_nonzero_primary,body_configuration,6,BP,6,1.04348322557,0.432982264927,0.414939363006,3.73445426706,4,0
unaltered_nonzero_primary,body_configuration,6,BP,7,1.10811235496,0.43221921804,0.390049994575,3.51044995118,4,0
unaltered_nonzero_primary,body_configuration,6,BP,8,1.11031418691,0.433413229914,0.390351879697,3.51316691727,4,0
unaltered_nonzero_primary,body_configuration,6,BP,9,1.12481499369,0.426212203324,0.378917604862,3.41025844376,4,0
unaltered_nonzero_primary,body_configuration,6,BP,10,1.10727247692,0.424053862893,0.382971555541,3.44674399987,4,0
unaltered_nonzero_primary,body_configuration,6,BP,11,1.12328777807,0.430195723575,0.382979083342,3.44681175008,4,0
unaltered_nonzero_primary,body_configuration,6,BP,12,1.0963766394,0.430398839166,0.39256476625,3.53308289625,4,0
unaltered_nonzero_primary,body_configuration,6,BP,13,1.13340514306,0.424384405164,0.374433103433,3.3698979309,4,0
unaltered_nonzero_primary,body_configuration,6,BP,14,1.12416226986,0.428419068803,0.381100736334,3.42990662701,4,0
unaltered_nonzero_primary,body_configuration,6,BP,15,1.13920426327,0.422163783363,0.37057777694,3.33519999246,4,0
unaltered_nonzero_primary,body_configuration,6,BP,16,1.09792041613,0.430806917806,0.392384467469,3.53146020722,4,0
unaltered_nonzero_primary,body_configuration,6,BP,17,1.1335018442,0.406179883701,0.358340734759,3.22506661284,4,0
unaltered_nonzero_primary,body_configuration,6,BP,18,1.10382129631,0.398110409732,0.360665635879,3.24599072291,4,0
unaltered_nonzero_primary,body_configuration,6,BP,19,1.10723432429,0.423864325181,0.382813570609,3.44532213548,4,0
unaltered_nonzero_primary,body_configuration,6,BP,20,1.11991829986,0.434191885832,0.387699607985,3.48929647186,4,0
unaltered_nonzero_primary,body_configuration,6,BP,21,1.11597274821,0.428397866624,0.383878430105,3.45490587094,4,0
unaltered_nonzero_primary,body_configuration,6,BP,22,1.06937231377,0.428714779101,0.400903196744,3.6081287707,4,0
unaltered_nonzero_primary,body_configuration,6,BP,23,1.09158550488,0.432495816313,0.396208830531,3.56587947478,4,0
unaltered_nonzero_primary,body_configuration,6,BP,24,1.11623479698,0.421657455015,0.377749785401,3.39974806861,4,0
unaltered_nonzero_primary,body_configuration,6,BP,25,1.11020851497,0.431261318314,0.388450739206,3.49605665285,4,0
unaltered_nonzero_primary,body_configuration,6,BP,26,1.13548143176,0.411710165265,0.362586435806,3.26327792226,4,0
unaltered_nonzero_primary,body_configuration,6,BP,27,1.0777225965,0.417973622313,0.387830433982,3.49047390584,4,0
unaltered_nonzero_primary,body_configuration,6,BP,28,1.03396246288,0.425899523946,0.411910044352,3.70719039917,4,0
unaltered_nonzero_primary,body_configuration,6,BP,29,1.11873613805,0.418355577981,0.373953753481,3.36558378133,4,0
unaltered_nonzero_primary,body_configuration,6,BP,30,1.07172966413,0.42605232149,0.397537117569,3.57783405812,4,0
hampel_type_local_high_value,racket,1,FA,1,56.6394495424,36.1689722479,0.638582693513,5.74724424162,6,0
hampel_type_local_high_value,racket,1,FA,2,55.5039057884,35.3240893416,0.636425290074,5.72782761067,6,0
hampel_type_local_high_value,racket,1,FA,3,49.6561423459,36.649333513,0.738062438635,6.64256194772,7,0
hampel_type_local_high_value,racket,1,FA,4,56.5529114096,35.5254711974,0.628181119449,5.65363007504,6,0
hampel_type_local_high_value,racket,1,FA,5,49.7256867454,35.0482272912,0.704831437938,6.34348294144,7,0
hampel_type_local_high_value,racket,1,FA,6,57.1352641559,36.2894411247,0.63514961663,5.71634654967,6,0
hampel_type_local_high_value,racket,1,FA,7,57.8017183003,35.9621288189,0.622163663579,5.59947297221,6,0
hampel_type_local_high_value,racket,1,FA,8,57.9193747687,36.0714720827,0.622787663485,5.60508897137,6,0
hampel_type_local_high_value,racket,1,FA,9,57.6111527253,36.3526007137,0.630999363736,5.67899427362,6,0
hampel_type_local_high_value,racket,1,FA,10,52.8898619996,35.76867337,0.676286002983,6.08657402685,7,0
hampel_type_local_high_value,racket,1,FA,11,57.6733661765,35.4946837631,0.615443247313,5.53898922582,6,0
hampel_type_local_high_value,racket,1,FA,12,57.8288049645,34.6174694262,0.598619830505,5.38757847455,6,0
hampel_type_local_high_value,racket,1,FA,13,56.2053527735,35.0888433997,0.624297182887,5.61867464599,6,0
hampel_type_local_high_value,racket,1,FA,14,58.2118923712,34.4614483182,0.592000138021,5.32800124219,6,0
hampel_type_local_high_value,racket,1,FA,15,57.7506520596,33.5412517987,0.580794339155,5.2271490524,6,0
hampel_type_local_high_value,racket,1,FA,16,57.8831002167,35.1395313379,0.607077561609,5.46369805448,6,0
hampel_type_local_high_value,racket,1,FA,17,56.3762692234,35.2613146708,0.625463783903,5.62917405513,6,0
hampel_type_local_high_value,racket,1,FA,18,57.7605260386,35.4105779528,0.613058439411,5.5175259547,6,0
hampel_type_local_high_value,racket,1,FA,19,56.5541395799,35.0499721729,0.619759622077,5.5778365987,6,0
hampel_type_local_high_value,racket,1,FA,20,57.3470452995,35.8815523129,0.625691386985,5.63122248286,6,0
hampel_type_local_high_value,racket,1,FA,21,57.9672065822,35.4829551165,0.612121183832,5.50909065449,6,0
hampel_type_local_high_value,racket,1,FA,22,53.4618397762,35.2322273839,0.65901636628,5.93114729652,6,0
hampel_type_local_high_value,racket,1,FA,23,58.2080261004,36.0878926518,0.619981385206,5.57983246685,6,0
hampel_type_local_high_value,racket,1,FA,24,57.7193683515,35.2280865297,0.610333888535,5.49300499682,6,0
hampel_type_local_high_value,racket,1,FA,25,57.0397915011,35.8397163701,0.628328320055,5.65495488049,6,0
hampel_type_local_high_value,racket,1,FA,26,58.246687105,35.0281375613,0.601375619838,5.41238057854,6,0
hampel_type_local_high_value,racket,1,FA,27,57.627419131,33.6038866082,0.583123227015,5.24810904313,6,0
hampel_type_local_high_value,racket,1,FA,28,56.2952824926,35.285146376,0.626786913816,5.64108222435,6,0
hampel_type_local_high_value,racket,1,FA,29,58.1306616184,35.6998368824,0.614130923139,5.52717830825,6,0
hampel_type_local_high_value,racket,1,FA,30,56.3379012829,36.244325614,0.643338228592,5.79004405733,6,0
hampel_type_local_high_value,racket,2,FD,1,186.367103811,133.061226411,0.713973784483,6.42576406034,7,0
hampel_type_local_high_value,racket,2,FD,2,186.403489576,128.590496425,0.689850263625,6.20865237263,7,0
hampel_type_local_high_value,racket,2,FD,3,179.18260476,128.509925701,0.71720090169,6.45480811521,7,0
hampel_type_local_high_value,racket,2,FD,4,188.393131042,127.771334581,0.678216524534,6.10394872081,7,0
hampel_type_local_high_value,racket,2,FD,5,183.665456829,130.229094699,0.709056002952,6.38150402657,7,0
hampel_type_local_high_value,racket,2,FD,6,183.378444079,131.015714417,0.714455371649,6.43009834485,7,0
hampel_type_local_high_value,racket,2,FD,7,182.866674487,130.488096512,0.713569582201,6.42212623981,7,0
hampel_type_local_high_value,racket,2,FD,8,184.446194308,130.650487294,0.708339295283,6.37505365755,7,0
hampel_type_local_high_value,racket,2,FD,9,186.075807459,131.149411337,0.704817101845,6.3433539166,7,0
hampel_type_local_high_value,racket,2,FD,10,175.038315149,127.850466011,0.730414171906,6.57372754715,7,0
hampel_type_local_high_value,racket,2,FD,11,180.077696505,125.785793941,0.698508457085,6.28657611376,7,0
hampel_type_local_high_value,racket,2,FD,12,188.188358723,125.070234227,0.664601333876,5.98141200489,6,0
hampel_type_local_high_value,racket,2,FD,13,183.676198216,123.999685032,0.675099366367,6.0758942973,7,0
hampel_type_local_high_value,racket,2,FD,14,184.33240128,129.397008689,0.701976471797,6.31778824617,7,0
hampel_type_local_high_value,racket,2,FD,15,186.403619099,126.524379571,0.678765681602,6.10889113442,7,0
hampel_type_local_high_value,racket,2,FD,16,188.454194066,127.29325118,0.675459900543,6.07913910488,7,0
hampel_type_local_high_value,racket,2,FD,17,188.008780606,129.401671319,0.68827461623,6.19447154607,7,0
hampel_type_local_high_value,racket,2,FD,18,172.291185362,125.369216455,0.727658911812,6.54893020631,7,0
hampel_type_local_high_value,racket,2,FD,19,173.720917489,129.523833876,0.745585711543,6.71027140389,7,0
hampel_type_local_high_value,racket,2,FD,20,179.72852157,130.782167109,0.727665069333,6.548985624,7,0
hampel_type_local_high_value,racket,2,FD,21,188.12725824,129.940305169,0.690704294448,6.21633865003,7,0
hampel_type_local_high_value,racket,2,FD,22,182.9119418,131.612460339,0.719540009493,6.47586008543,7,0
hampel_type_local_high_value,racket,2,FD,23,179.163562736,129.575933995,0.723227044698,6.50904340228,7,0
hampel_type_local_high_value,racket,2,FD,24,185.854145001,128.936391814,0.693750423552,6.24375381197,7,0
hampel_type_local_high_value,racket,2,FD,25,176.929958035,131.340681644,0.742331502835,6.68098352552,7,0
hampel_type_local_high_value,racket,2,FD,26,184.066153212,129.94609568,0.705974962873,6.35377466586,7,0
hampel_type_local_high_value,racket,2,FD,27,184.100929418,129.898079676,0.705580792489,6.3502271324,7,0
hampel_type_local_high_value,racket,2,FD,28,185.880523552,131.200576331,0.705832831887,6.35249548698,7,0
hampel_type_local_high_value,racket,2,FD,29,172.988199713,131.091383353,0.757805350711,6.8202481564,7,0
hampel_type_local_high_value,racket,2,FD,30,185.798122671,132.643709546,0.713913077481,6.42521769733,7,0
hampel_type_local_high_value,racket,3,FP,1,17.5387349908,14.8610704291,0.847328523801,7.62595671421,8,0
hampel_type_local_high_value,racket,3,FP,2,17.3979421342,14.3463764536,0.824601918028,7.42141726225,8,0
hampel_type_local_high_value,racket,3,FP,3,17.8015435297,14.7011279202,0.825834450572,7.43251005515,8,0
hampel_type_local_high_value,racket,3,FP,4,17.5956242471,14.842392886,0.843527497378,7.5917474764,8,0
hampel_type_local_high_value,racket,3,FP,5,16.6588308117,14.3047811768,0.8586905851,7.7282152659,8,0
hampel_type_local_high_value,racket,3,FP,6,17.2857098856,14.2392905486,0.823760819939,7.41384737945,8,0
hampel_type_local_high_value,racket,3,FP,7,17.6443801179,14.6686851207,0.831351683808,7.48216515427,8,0
hampel_type_local_high_value,racket,3,FP,8,16.9685701042,14.4548724531,0.851861551348,7.66675396213,8,0
hampel_type_local_high_value,racket,3,FP,9,17.695983895,14.8072452004,0.836757384516,7.53081646064,8,0
hampel_type_local_high_value,racket,3,FP,10,17.6020497568,14.6545054149,0.832545392007,7.49290852806,8,0
hampel_type_local_high_value,racket,3,FP,11,16.9000465934,14.4258133719,0.853596071006,7.68236463905,8,0
hampel_type_local_high_value,racket,3,FP,12,17.6705306435,14.8762438034,0.841867406447,7.57680665803,8,0
hampel_type_local_high_value,racket,3,FP,13,17.7987497521,14.6355582725,0.822280130704,7.40052117634,8,0
hampel_type_local_high_value,racket,3,FP,14,17.387958952,14.6231085893,0.84099051704,7.56891465336,8,0
hampel_type_local_high_value,racket,3,FP,15,17.9080939248,14.0901083795,0.786801121254,7.08121009129,8,0
hampel_type_local_high_value,racket,3,FP,16,17.8648052726,14.3086368352,0.800939983212,7.20845984891,8,0
hampel_type_local_high_value,racket,3,FP,17,17.8505611109,14.6690140351,0.821767671281,7.39590904153,8,0
hampel_type_local_high_value,racket,3,FP,18,17.7396854541,14.8635588164,0.837870482815,7.54083434533,8,0
hampel_type_local_high_value,racket,3,FP,19,17.56462466,14.3052557145,0.814435605167,7.3299204465,8,0
hampel_type_local_high_value,racket,3,FP,20,17.7956614247,14.7780347124,0.830429078174,7.47386170356,8,0
hampel_type_local_high_value,racket,3,FP,21,17.9011048172,14.1307598608,0.789379203409,7.10441283068,8,0
hampel_type_local_high_value,racket,3,FP,22,17.3328940058,14.8012646772,0.853940759818,7.68546683836,8,0
hampel_type_local_high_value,racket,3,FP,23,17.2799384295,14.7087976204,0.851206598934,7.6608593904,8,0
hampel_type_local_high_value,racket,3,FP,24,17.9800577452,14.7497500479,0.820339414753,7.38305473278,8,0
hampel_type_local_high_value,racket,3,FP,25,17.8643014721,14.929346576,0.835708387445,7.521375487,8,0
hampel_type_local_high_value,racket,3,FP,26,17.6075797328,14.2704528965,0.810472143987,7.29424929588,8,0
hampel_type_local_high_value,racket,3,FP,27,15.4339661739,15.0704144881,0.976444701142,8.78800231027,9,0
hampel_type_local_high_value,racket,3,FP,28,16.8917230827,14.3139516855,0.847394408221,7.62654967399,8,0
hampel_type_local_high_value,racket,3,FP,29,17.8090226723,14.2159748105,0.798245646157,7.18421081541,8,0
hampel_type_local_high_value,racket,3,FP,30,17.3736034318,14.9639439013,0.861303411238,7.75173070114,8,0
hampel_type_local_high_value,racket,4,BA,1,26.4352136444,48.4625676867,1.83325802994,16.4993222695,17,0
hampel_type_local_high_value,racket,4,BA,2,26.7725690867,46.9700429219,1.75440925261,15.7896832735,16,0
hampel_type_local_high_value,racket,4,BA,3,22.9386206083,46.7266344634,2.0370289592,18.3332606328,19,0
hampel_type_local_high_value,racket,4,BA,4,26.4654335565,47.2936161917,1.7869957086,16.0829613774,17,0
hampel_type_local_high_value,racket,4,BA,5,26.1311331134,47.5265322633,1.81877043207,16.3689338887,17,0
hampel_type_local_high_value,racket,4,BA,6,26.4510641378,48.4042947799,1.82995642548,16.4696078293,17,0
hampel_type_local_high_value,racket,4,BA,7,26.6916938468,48.1469079548,1.80381613213,16.2343451892,17,0
hampel_type_local_high_value,racket,4,BA,8,26.6699123415,48.1445221301,1.80519986394,16.2467987754,17,0
hampel_type_local_high_value,racket,4,BA,9,26.7764598519,48.1338581743,1.79761844697,16.1785660227,17,0
hampel_type_local_high_value,racket,4,BA,10,25.7480390499,45.7304630928,1.77607556848,15.9846801163,16,0
hampel_type_local_high_value,racket,4,BA,11,26.4880348724,47.2863036088,1.78519485634,16.0667537071,17,0
hampel_type_local_high_value,racket,4,BA,12,26.4273309767,46.6982324901,1.76704308624,15.9033877761,16,0
hampel_type_local_high_value,racket,4,BA,13,24.5515087813,45.9610772329,1.87202658876,16.8482392989,17,0
hampel_type_local_high_value,racket,4,BA,14,26.4429257599,47.3444245821,1.79043820687,16.1139438619,17,0
hampel_type_local_high_value,racket,4,BA,15,26.9185599136,46.2073343457,1.71656041386,15.4490437247,16,0
hampel_type_local_high_value,racket,4,BA,16,26.7606439446,47.0535755293,1.7583125289,15.8248127601,16,0
hampel_type_local_high_value,racket,4,BA,17,27.0396717899,43.4841969821,1.60816289931,14.4734660938,15,0
hampel_type_local_high_value,racket,4,BA,18,24.3233468309,46.9208062169,1.92904399806,17.3613959825,18,0
hampel_type_local_high_value,racket,4,BA,19,25.6721779136,47.3595392891,1.84478073689,16.603026632,17,0
hampel_type_local_high_value,racket,4,BA,20,26.5275966349,48.2697141247,1.81960374281,16.3764336853,17,0
hampel_type_local_high_value,racket,4,BA,21,26.6988277332,47.8249562959,1.79127551119,16.1214796007,17,0
hampel_type_local_high_value,racket,4,BA,22,26.8972219613,47.320187563,1.75929646679,15.8336682011,16,0
hampel_type_local_high_value,racket,4,BA,23,26.1992201298,47.8550865197,1.82658439001,16.4392595101,17,0
hampel_type_local_high_value,racket,4,BA,24,26.5273992851,46.5521619918,1.7548709352,15.7938384168,16,0
hampel_type_local_high_value,racket,4,BA,25,25.8268905883,47.4200902687,1.83607430815,16.5246687734,17,0
hampel_type_local_high_value,racket,4,BA,26,26.4430463233,46.9111537943,1.77404498789,15.966404891,16,0
hampel_type_local_high_value,racket,4,BA,27,25.0111048009,47.247574257,1.88906386316,17.0015747684,18,0
hampel_type_local_high_value,racket,4,BA,28,26.3366603337,47.8387247032,1.81643094064,16.3478784658,17,0
hampel_type_local_high_value,racket,4,BA,29,26.1931890263,46.4891146377,1.77485508126,15.9736957314,16,0
hampel_type_local_high_value,racket,4,BA,30,26.7981089651,48.6080293261,1.81386042535,16.3247438282,17,0
hampel_type_local_high_value,racket,5,BD,1,69.09842884,138.465303472,2.00388497678,18.034964791,19,0
hampel_type_local_high_value,racket,5,BD,2,68.8946656261,133.700134479,1.94064566921,17.4658110229,18,0
hampel_type_local_high_value,racket,5,BD,3,66.3873132074,131.630825923,1.98277079707,17.8449371736,18,0
hampel_type_local_high_value,racket,5,BD,4,64.2218739683,136.693546541,2.12845776827,19.1561199144,20,0
hampel_type_local_high_value,racket,5,BD,5,66.835963704,135.802428749,2.03187657098,18.2868891389,19,0
hampel_type_local_high_value,racket,5,BD,6,67.5511629076,137.356570198,2.03337091896,18.3003382706,19,0
hampel_type_local_high_value,racket,5,BD,7,66.7219104258,136.224558069,2.04167652274,18.3750887047,19,0
hampel_type_local_high_value,racket,5,BD,8,66.2456886119,133.043873968,2.00834011626,18.0750610463,19,0
hampel_type_local_high_value,racket,5,BD,9,67.6622723171,136.262622527,2.01386412045,18.124777084,19,0
hampel_type_local_high_value,racket,5,BD,10,67.5305619635,134.173212825,1.9868517146,17.8816654314,18,0
hampel_type_local_high_value,racket,5,BD,11,61.2811492719,133.408047907,2.17698345237,19.5928510713,20,0
hampel_type_local_high_value,racket,5,BD,12,68.3463860757,132.963741527,1.9454392421,17.5089531789,18,0
hampel_type_local_high_value,racket,5,BD,13,69.702243361,133.429605837,1.91427993424,17.2285194081,18,0
hampel_type_local_high_value,racket,5,BD,14,64.8990067157,133.369401499,2.05502993418,18.4952694076,19,0
hampel_type_local_high_value,racket,5,BD,15,68.9509734435,132.501901731,1.92168282931,17.2951454638,18,0
hampel_type_local_high_value,racket,5,BD,16,69.2997907593,132.922456437,1.9180787558,17.2627088022,18,0
