curve_family,component,time_node_0based,normalised_time_pct,bootstrap_replicates,pointwise_p025,pointwise_median,pointwise_p975,interval_type
racket,action,0,0,5000,0.220237601176,0.286155924201,0.373640018702,marginal_whole_athlete_percentile_not_simultaneous
racket,action,1,0.502512562814,5000,0.224954970181,0.291451349854,0.378297495097,marginal_whole_athlete_percentile_not_simultaneous
racket,action,2,1.00502512563,5000,0.230304991454,0.297158926725,0.383557634801,marginal_whole_athlete_percentile_not_simultaneous
racket,action,3,1.50753768844,5000,0.234454277903,0.301273316145,0.385819409788,marginal_whole_athlete_percentile_not_simultaneous
racket,action,4,2.01005025126,5000,0.238975953683,0.306142613292,0.389709564298,marginal_whole_athlete_percentile_not_simultaneous
racket,action,5,2.51256281407,5000,0.244843785837,0.310447156429,0.391051885486,marginal_whole_athlete_percentile_not_simultaneous
racket,action,6,3.01507537688,5000,0.249182073399,0.313989624381,0.393042872101,marginal_whole_athlete_percentile_not_simultaneous
racket,action,7,3.5175879397,5000,0.253254584223,0.316700533032,0.39408698529,marginal_whole_athlete_percentile_not_simultaneous
racket,action,8,4.02010050251,5000,0.236777821556,0.302472561598,0.382058177143,marginal_whole_athlete_percentile_not_simultaneous
racket,action,9,4.52261306533,5000,0.258306144178,0.319687455893,0.394159501046,marginal_whole_athlete_percentile_not_simultaneous
racket,action,10,5.02512562814,5000,0.260924565047,0.321699529886,0.393887454271,marginal_whole_athlete_percentile_not_simultaneous
racket,action,11,5.52763819095,5000,0.261374479532,0.322813287377,0.39505802393,marginal_whole_athlete_percentile_not_simultaneous
racket,action,12,6.03015075377,5000,0.261692013592,0.322898805141,0.395414566249,marginal_whole_athlete_percentile_not_simultaneous
racket,action,13,6.53266331658,5000,0.234985652938,0.30838803947,0.387051927298,marginal_whole_athlete_percentile_not_simultaneous
racket,action,14,7.0351758794,5000,0.256783828884,0.319449514151,0.393424093723,marginal_whole_athlete_percentile_not_simultaneous
racket,action,15,7.53768844221,5000,0.256574045867,0.321058943868,0.39570626542,marginal_whole_athlete_percentile_not_simultaneous
racket,action,16,8.04020100503,5000,0.255149333179,0.320443511009,0.396899078786,marginal_whole_athlete_percentile_not_simultaneous
racket,action,17,8.54271356784,5000,0.253633724153,0.320280849934,0.39840509221,marginal_whole_athlete_percentile_not_simultaneous
racket,action,18,9.04522613065,5000,0.250823878497,0.319660574198,0.399367381632,marginal_whole_athlete_percentile_not_simultaneous
racket,action,19,9.54773869347,5000,0.249164862931,0.319678664207,0.399673494697,marginal_whole_athlete_percentile_not_simultaneous
racket,action,20,10.0502512563,5000,0.248989063501,0.321612477303,0.403119115531,marginal_whole_athlete_percentile_not_simultaneous
racket,action,21,10.5527638191,5000,0.248873901367,0.322662577033,0.405047086626,marginal_whole_athlete_percentile_not_simultaneous
racket,action,22,11.0552763819,5000,0.249879968166,0.323907494545,0.40713776648,marginal_whole_athlete_percentile_not_simultaneous
racket,action,23,11.5577889447,5000,0.250332538784,0.325619995594,0.41072320044,marginal_whole_athlete_percentile_not_simultaneous
racket,action,24,12.0603015075,5000,0.252729956061,0.32893756032,0.414882145077,marginal_whole_athlete_percentile_not_simultaneous
racket,action,25,12.5628140704,5000,0.211423837394,0.30284756422,0.402552480996,marginal_whole_athlete_percentile_not_simultaneous
racket,action,26,13.0653266332,5000,0.0789381677285,0.186119303107,0.403308431804,marginal_whole_athlete_percentile_not_simultaneous
racket,action,27,13.567839196,5000,0.243090182543,0.323238372803,0.416260301322,marginal_whole_athlete_percentile_not_simultaneous
racket,action,28,14.0703517588,5000,0.268813560158,0.347829610109,0.437151999027,marginal_whole_athlete_percentile_not_simultaneous
racket,action,29,14.5728643216,5000,0.264626519382,0.344678908587,0.436157767475,marginal_whole_athlete_percentile_not_simultaneous
racket,action,30,15.0753768844,5000,0.2839091748,0.364959001541,0.454690204561,marginal_whole_athlete_percentile_not_simultaneous
racket,action,31,15.5778894472,5000,0.178166469187,0.30036431551,0.439174880087,marginal_whole_athlete_percentile_not_simultaneous
racket,action,32,16.0804020101,5000,0.297603492439,0.379297986627,0.46671333909,marginal_whole_athlete_percentile_not_simultaneous
racket,action,33,16.5829145729,5000,0.309243375063,0.391807600856,0.479956826568,marginal_whole_athlete_percentile_not_simultaneous
racket,action,34,17.0854271357,5000,0.319387748837,0.403711438179,0.4924477458,marginal_whole_athlete_percentile_not_simultaneous
racket,action,35,17.5879396985,5000,0.32577618733,0.412261843681,0.501530711353,marginal_whole_athlete_percentile_not_simultaneous
racket,action,36,18.0904522613,5000,0.335174747556,0.423024877906,0.51377376765,marginal_whole_athlete_percentile_not_simultaneous
racket,action,37,18.5929648241,5000,0.342724973708,0.433275267482,0.524868962169,marginal_whole_athlete_percentile_not_simultaneous
racket,action,38,19.0954773869,5000,0.351263795048,0.443944096565,0.53602348119,marginal_whole_athlete_percentile_not_simultaneous
racket,action,39,19.5979899497,5000,0.358878009021,0.452975451946,0.545681597292,marginal_whole_athlete_percentile_not_simultaneous
racket,action,40,20.1005025126,5000,0.365371499211,0.46241004765,0.555173286796,marginal_whole_athlete_percentile_not_simultaneous
racket,action,41,20.6030150754,5000,0.371151268482,0.46935287118,0.562632441521,marginal_whole_athlete_percentile_not_simultaneous
racket,action,42,21.1055276382,5000,0.377167454362,0.476386234164,0.569308175147,marginal_whole_athlete_percentile_not_simultaneous
racket,action,43,21.608040201,5000,0.3824462533,0.48211941123,0.574364303052,marginal_whole_athlete_percentile_not_simultaneous
racket,action,44,22.1105527638,5000,0.383072921634,0.482786864042,0.575277777016,marginal_whole_athlete_percentile_not_simultaneous
racket,action,45,22.6130653266,5000,0.115401498973,0.253481820226,0.561037288606,marginal_whole_athlete_percentile_not_simultaneous
racket,action,46,23.1155778894,5000,0.394523807615,0.493372276425,0.5857398808,marginal_whole_athlete_percentile_not_simultaneous
racket,action,47,23.6180904523,5000,0.399735491723,0.496947139502,0.587474144995,marginal_whole_athlete_percentile_not_simultaneous
racket,action,48,24.1206030151,5000,0.402002261579,0.496960297227,0.587423472106,marginal_whole_athlete_percentile_not_simultaneous
racket,action,49,24.6231155779,5000,0.400672827661,0.495694741607,0.585889777541,marginal_whole_athlete_percentile_not_simultaneous
racket,action,50,25.1256281407,5000,0.397584491968,0.491034343839,0.579874400795,marginal_whole_athlete_percentile_not_simultaneous
racket,action,51,25.6281407035,5000,0.393892679363,0.486621811986,0.575371687114,marginal_whole_athlete_percentile_not_simultaneous
racket,action,52,26.1306532663,5000,0.387996093184,0.479788690805,0.569147142768,marginal_whole_athlete_percentile_not_simultaneous
racket,action,53,26.6331658291,5000,0.379507530481,0.469929307699,0.559457865357,marginal_whole_athlete_percentile_not_simultaneous
racket,action,54,27.135678392,5000,0.36313078329,0.455698505044,0.54697573036,marginal_whole_athlete_percentile_not_simultaneous
racket,action,55,27.6381909548,5000,0.340496566147,0.433236047626,0.529770874977,marginal_whole_athlete_percentile_not_simultaneous
racket,action,56,28.1407035176,5000,0.335163107514,0.425079628825,0.518085230887,marginal_whole_athlete_percentile_not_simultaneous
racket,action,57,28.6432160804,5000,0.320644942671,0.409083247185,0.503300850093,marginal_whole_athlete_percentile_not_simultaneous
racket,action,58,29.1457286432,5000,0.275645966828,0.371685668826,0.475761805475,marginal_whole_athlete_percentile_not_simultaneous
racket,action,59,29.648241206,5000,0.279309003055,0.370291084051,0.469114942849,marginal_whole_athlete_percentile_not_simultaneous
racket,action,60,30.1507537688,5000,0.258365458995,0.349127799273,0.449511539936,marginal_whole_athlete_percentile_not_simultaneous
racket,action,61,30.6532663317,5000,0.229874587804,0.321402803063,0.423636990786,marginal_whole_athlete_percentile_not_simultaneous
racket,action,62,31.1557788945,5000,0.204516466707,0.293650686741,0.397697925568,marginal_whole_athlete_percentile_not_simultaneous
racket,action,63,31.6582914573,5000,0.179249457642,0.264912292361,0.367885295302,marginal_whole_athlete_percentile_not_simultaneous
racket,action,64,32.1608040201,5000,0.157587687299,0.24124430865,0.344890854508,marginal_whole_athlete_percentile_not_simultaneous
racket,action,65,32.6633165829,5000,0.135854094476,0.214071772993,0.314878421277,marginal_whole_athlete_percentile_not_simultaneous
racket,action,66,33.1658291457,5000,0.118664330617,0.192870862782,0.289440906793,marginal_whole_athlete_percentile_not_simultaneous
racket,action,67,33.6683417085,5000,0.103319726139,0.171772025526,0.261832650006,marginal_whole_athlete_percentile_not_simultaneous
racket,action,68,34.1708542714,5000,0.0910272605717,0.153553940356,0.235936840624,marginal_whole_athlete_percentile_not_simultaneous
racket,action,69,34.6733668342,5000,0.0821434231475,0.140783853829,0.215172653273,marginal_whole_athlete_percentile_not_simultaneous
racket,action,70,35.175879397,5000,0.0698548644781,0.121778637171,0.189161835983,marginal_whole_athlete_percentile_not_simultaneous
racket,action,71,35.6783919598,5000,0.0677491020411,0.117533691227,0.182510342449,marginal_whole_athlete_percentile_not_simultaneous
racket,action,72,36.1809045226,5000,0.0627490138635,0.109487596899,0.171736534685,marginal_whole_athlete_percentile_not_simultaneous
racket,action,73,36.6834170854,5000,0.0571470497176,0.099820099771,0.160907920077,marginal_whole_athlete_percentile_not_simultaneous
racket,action,74,37.1859296482,5000,0.0562369787134,0.0978374406695,0.158205133677,marginal_whole_athlete_percentile_not_simultaneous
racket,action,75,37.6884422111,5000,0.0530684218742,0.093286652118,0.149935831875,marginal_whole_athlete_percentile_not_simultaneous
racket,action,76,38.1909547739,5000,0.0555127399974,0.0985408164561,0.162093558535,marginal_whole_athlete_percentile_not_simultaneous
racket,action,77,38.6934673367,5000,0.0527010655962,0.0960189364851,0.161535010859,marginal_whole_athlete_percentile_not_simultaneous
racket,action,78,39.1959798995,5000,0.0566603494808,0.102960143238,0.169157679752,marginal_whole_athlete_percentile_not_simultaneous
racket,action,79,39.6984924623,5000,0.0581479267217,0.106891963631,0.176256474853,marginal_whole_athlete_percentile_not_simultaneous
racket,action,80,40.2010050251,5000,0.0627441683784,0.114113245159,0.184952536225,marginal_whole_athlete_percentile_not_simultaneous
racket,action,81,40.7035175879,5000,0.0660002227873,0.119166910648,0.194386792555,marginal_whole_athlete_percentile_not_simultaneous
racket,action,82,41.2060301508,5000,0.072267415002,0.126704663038,0.202654536813,marginal_whole_athlete_percentile_not_simultaneous
racket,action,83,41.7085427136,5000,0.0729940131307,0.12946934998,0.206880992278,marginal_whole_athlete_percentile_not_simultaneous
racket,action,84,42.2110552764,5000,0.078623871319,0.137496851385,0.216671937704,marginal_whole_athlete_percentile_not_simultaneous
racket,action,85,42.7135678392,5000,0.0818574624136,0.140663601458,0.217455464229,marginal_whole_athlete_percentile_not_simultaneous
racket,action,86,43.216080402,5000,0.090537764132,0.148398324847,0.222327749059,marginal_whole_athlete_percentile_not_simultaneous
racket,action,87,43.7185929648,5000,0.0944892548025,0.153884202242,0.229132799059,marginal_whole_athlete_percentile_not_simultaneous
racket,action,88,44.2211055276,5000,0.101769467443,0.161198370159,0.233334761858,marginal_whole_athlete_percentile_not_simultaneous
racket,action,89,44.7236180905,5000,0.10242323745,0.156875386834,0.221283081174,marginal_whole_athlete_percentile_not_simultaneous
racket,action,90,45.2261306533,5000,0.111064261384,0.167213685811,0.232183140516,marginal_whole_athlete_percentile_not_simultaneous
racket,action,91,45.7286432161,5000,0.124121472985,0.178935401142,0.240198672935,marginal_whole_athlete_percentile_not_simultaneous
racket,action,92,46.2311557789,5000,0.123635332845,0.17191618681,0.227119031176,marginal_whole_athlete_percentile_not_simultaneous
racket,action,93,46.7336683417,5000,0.141044830903,0.193934760988,0.251522681117,marginal_whole_athlete_percentile_not_simultaneous
racket,action,94,47.2361809045,5000,0.149812151492,0.200331635773,0.256339286268,marginal_whole_athlete_percentile_not_simultaneous
racket,action,95,47.7386934673,5000,0.157463216782,0.210131622851,0.270305772871,marginal_whole_athlete_percentile_not_simultaneous
racket,action,96,48.2412060302,5000,0.146025817469,0.20180529356,0.276281751692,marginal_whole_athlete_percentile_not_simultaneous
racket,action,97,48.743718593,5000,0.168145842478,0.223909631371,0.299958722293,marginal_whole_athlete_percentile_not_simultaneous
racket,action,98,49.2462311558,5000,0.177825247124,0.235387966037,0.31443214193,marginal_whole_athlete_percentile_not_simultaneous
racket,action,99,49.7487437186,5000,0.178855486587,0.245496302843,0.336507129669,marginal_whole_athlete_percentile_not_simultaneous
racket,action,100,50.2512562814,5000,0.193756576255,0.262107864022,0.351491855085,marginal_whole_athlete_percentile_not_simultaneous
racket,action,101,50.7537688442,5000,0.193046627194,0.262510806322,0.352318339795,marginal_whole_athlete_percentile_not_simultaneous
racket,action,102,51.256281407,5000,0.201524457708,0.28427824378,0.390320885181,marginal_whole_athlete_percentile_not_simultaneous
racket,action,103,51.7587939698,5000,0.223873799294,0.307354748249,0.407446722686,marginal_whole_athlete_percentile_not_simultaneous
racket,action,104,52.2613065327,5000,0.234917413816,0.319458320737,0.420598957688,marginal_whole_athlete_percentile_not_simultaneous
racket,action,105,52.7638190955,5000,0.21896070987,0.312897324562,0.431013543159,marginal_whole_athlete_percentile_not_simultaneous
racket,action,106,53.2663316583,5000,0.267319823802,0.355182304978,0.45570872128,marginal_whole_athlete_percentile_not_simultaneous
racket,action,107,53.7688442211,5000,0.228926298022,0.336406648159,0.455872797221,marginal_whole_athlete_percentile_not_simultaneous
racket,action,108,54.2713567839,5000,0.260440172255,0.377616673708,0.504111327231,marginal_whole_athlete_percentile_not_simultaneous
racket,action,109,54.7738693467,5000,0.318370950222,0.417123168707,0.518010947108,marginal_whole_athlete_percentile_not_simultaneous
racket,action,110,55.2763819095,5000,0.309438244998,0.426059305668,0.539733171463,marginal_whole_athlete_percentile_not_simultaneous
racket,action,111,55.7788944724,5000,0.290281154215,0.420782268047,0.544587756693,marginal_whole_athlete_percentile_not_simultaneous
racket,action,112,56.2814070352,5000,0.293710849434,0.418474495411,0.545222808421,marginal_whole_athlete_percentile_not_simultaneous
racket,action,113,56.783919598,5000,0.364693875611,0.468688681722,0.576665198803,marginal_whole_athlete_percentile_not_simultaneous
racket,action,114,57.2864321608,5000,0.384427340329,0.486249193549,0.589273700118,marginal_whole_athlete_percentile_not_simultaneous
racket,action,115,57.7889447236,5000,0.378565052897,0.484023571014,0.590247727931,marginal_whole_athlete_percentile_not_simultaneous
racket,action,116,58.2914572864,5000,0.407841156423,0.497326627374,0.591588488221,marginal_whole_athlete_percentile_not_simultaneous
racket,action,117,58.7939698492,5000,0.318846426904,0.431010171771,0.552575932443,marginal_whole_athlete_percentile_not_simultaneous
racket,action,118,59.2964824121,5000,0.284651264548,0.420330956578,0.565146869421,marginal_whole_athlete_percentile_not_simultaneous
racket,action,119,59.7989949749,5000,0.361756163836,0.483192101121,0.601927359402,marginal_whole_athlete_percentile_not_simultaneous
racket,action,120,60.3015075377,5000,0.380836181343,0.489036485553,0.59605345428,marginal_whole_athlete_percentile_not_simultaneous
racket,action,121,60.8040201005,5000,0.376913607866,0.490419745445,0.600235386193,marginal_whole_athlete_percentile_not_simultaneous
racket,action,122,61.3065326633,5000,0.305653715879,0.455557197332,0.589744821191,marginal_whole_athlete_percentile_not_simultaneous
racket,action,123,61.8090452261,5000,0.281688729674,0.429043188691,0.569073219597,marginal_whole_athlete_percentile_not_simultaneous
racket,action,124,62.3115577889,5000,0.330710284412,0.460124209523,0.579239836335,marginal_whole_athlete_percentile_not_simultaneous
racket,action,125,62.8140703518,5000,0.319596280903,0.440340608358,0.555135445297,marginal_whole_athlete_percentile_not_simultaneous
racket,action,126,63.3165829146,5000,0.317256867141,0.437856540084,0.558355294168,marginal_whole_athlete_percentile_not_simultaneous
racket,action,127,63.8190954774,5000,0.295803397894,0.418898046017,0.543973655999,marginal_whole_athlete_percentile_not_simultaneous
racket,action,128,64.3216080402,5000,0.241697743908,0.380769833922,0.518235982955,marginal_whole_athlete_percentile_not_simultaneous
racket,action,129,64.824120603,5000,0.233353327587,0.365845933557,0.50042321682,marginal_whole_athlete_percentile_not_simultaneous
racket,action,130,65.3266331658,5000,0.245396981388,0.36213158071,0.486728928983,marginal_whole_athlete_percentile_not_simultaneous
racket,action,131,65.8291457286,5000,0.24537272118,0.361533164978,0.48874027431,marginal_whole_athlete_percentile_not_simultaneous
racket,action,132,66.3316582915,5000,0.231307432801,0.342375591397,0.464338161051,marginal_whole_athlete_percentile_not_simultaneous
racket,action,133,66.8341708543,5000,0.217987015843,0.32739213109,0.447565119714,marginal_whole_athlete_percentile_not_simultaneous
racket,action,134,67.3366834171,5000,0.195434363186,0.300235912204,0.416449374706,marginal_whole_athlete_percentile_not_simultaneous
racket,action,135,67.8391959799,5000,0.125921126828,0.217980496585,0.334351915121,marginal_whole_athlete_percentile_not_simultaneous
racket,action,136,68.3417085427,5000,0.174444248527,0.270521149039,0.376212392002,marginal_whole_athlete_percentile_not_simultaneous
racket,action,137,68.8442211055,5000,0.156947520748,0.242062233388,0.339881860465,marginal_whole_athlete_percentile_not_simultaneous
racket,action,138,69.3467336683,5000,0.126345162839,0.199923753738,0.291635937989,marginal_whole_athlete_percentile_not_simultaneous
racket,action,139,69.8492462312,5000,0.135658184066,0.215118773282,0.309446077794,marginal_whole_athlete_percentile_not_simultaneous
racket,action,140,70.351758794,5000,0.122991875745,0.195888608694,0.284690324217,marginal_whole_athlete_percentile_not_simultaneous
racket,action,141,70.8542713568,5000,0.0503165918402,0.125243864954,0.228368982673,marginal_whole_athlete_percentile_not_simultaneous
racket,action,142,71.3567839196,5000,0.106281304546,0.170184247196,0.247705045715,marginal_whole_athlete_percentile_not_simultaneous
racket,action,143,71.8592964824,5000,0.0946926128119,0.15313577652,0.228185849264,marginal_whole_athlete_percentile_not_simultaneous
racket,action,144,72.3618090452,5000,0.0818139463663,0.135309040546,0.205234774575,marginal_whole_athlete_percentile_not_simultaneous
racket,action,145,72.864321608,5000,0.0721024824306,0.122450977564,0.187850465998,marginal_whole_athlete_percentile_not_simultaneous
racket,action,146,73.3668341709,5000,0.0664286332205,0.116878867149,0.181324693188,marginal_whole_athlete_percentile_not_simultaneous
racket,action,147,73.8693467337,5000,0.0564730478451,0.103573460132,0.163870759681,marginal_whole_athlete_percentile_not_simultaneous
racket,action,148,74.3718592965,5000,0.0563773145899,0.10201626271,0.159527989477,marginal_whole_athlete_percentile_not_simultaneous
racket,action,149,74.8743718593,5000,0.0526266952045,0.0975825786591,0.152431572229,marginal_whole_athlete_percentile_not_simultaneous
racket,action,150,75.3768844221,5000,0.0513753970154,0.0946254730225,0.147205340117,marginal_whole_athlete_percentile_not_simultaneous
racket,action,151,75.8793969849,5000,0.0490414514206,0.0896304622293,0.140031087026,marginal_whole_athlete_percentile_not_simultaneous
racket,action,152,76.3819095477,5000,0.0493647232652,0.0894421339035,0.139479408041,marginal_whole_athlete_percentile_not_simultaneous
racket,action,153,76.8844221106,5000,0.0492488394491,0.0879552364349,0.136890941113,marginal_whole_athlete_percentile_not_simultaneous
racket,action,154,77.3869346734,5000,0.0449577686377,0.0824011676013,0.132757607475,marginal_whole_athlete_percentile_not_simultaneous
racket,action,155,77.8894472362,5000,0.052188831754,0.09282675758,0.145371020585,marginal_whole_athlete_percentile_not_simultaneous
racket,action,156,78.391959799,5000,0.0398866239935,0.0705473981798,0.121341861598,marginal_whole_athlete_percentile_not_simultaneous
racket,action,157,78.8944723618,5000,0.046947036311,0.0902487635612,0.157338937744,marginal_whole_athlete_percentile_not_simultaneous
racket,action,158,79.3969849246,5000,0.0565897190943,0.104028198868,0.173800722882,marginal_whole_athlete_percentile_not_simultaneous
racket,action,159,79.8994974874,5000,0.0596984760836,0.111118305475,0.187200661749,marginal_whole_athlete_percentile_not_simultaneous
racket,action,160,80.4020100503,5000,0.0636066405103,0.118700202554,0.200542200357,marginal_whole_athlete_percentile_not_simultaneous
racket,action,161,80.9045226131,5000,0.0700693167746,0.129335135221,0.21564466916,marginal_whole_athlete_percentile_not_simultaneous
racket,action,162,81.4070351759,5000,0.0751722062007,0.138951785862,0.229951472208,marginal_whole_athlete_percentile_not_simultaneous
racket,action,163,81.9095477387,5000,0.0786784462631,0.144735649228,0.238000418991,marginal_whole_athlete_percentile_not_simultaneous
racket,action,164,82.4120603015,5000,0.0910632083192,0.164801731706,0.263908720762,marginal_whole_athlete_percentile_not_simultaneous
racket,action,165,82.9145728643,5000,0.101277177781,0.180151194334,0.2826506868,marginal_whole_athlete_percentile_not_simultaneous
racket,action,166,83.4170854271,5000,0.112163537368,0.196803554893,0.303265336901,marginal_whole_athlete_percentile_not_simultaneous
racket,action,167,83.9195979899,5000,0.122360308282,0.210901528597,0.317774914205,marginal_whole_athlete_percentile_not_simultaneous
racket,action,168,84.4221105528,5000,0.133353170753,0.227777175605,0.336368124932,marginal_whole_athlete_percentile_not_simultaneous
racket,action,169,84.9246231156,5000,0.146209099889,0.24629715085,0.358190116286,marginal_whole_athlete_percentile_not_simultaneous
racket,action,170,85.4271356784,5000,0.157892550901,0.263051435351,0.376536323875,marginal_whole_athlete_percentile_not_simultaneous
racket,action,171,85.9296482412,5000,0.171762016788,0.282775714993,0.398725882918,marginal_whole_athlete_percentile_not_simultaneous
racket,action,172,86.432160804,5000,0.184721137583,0.300073564053,0.417693439126,marginal_whole_athlete_percentile_not_simultaneous
racket,action,173,86.9346733668,5000,0.196961105242,0.316027954221,0.43493957147,marginal_whole_athlete_percentile_not_simultaneous
racket,action,174,87.4371859296,5000,0.209642220661,0.333095729351,0.452463018894,marginal_whole_athlete_percentile_not_simultaneous
racket,action,175,87.9396984925,5000,0.225229830295,0.350589290261,0.471131131053,marginal_whole_athlete_percentile_not_simultaneous
racket,action,176,88.4422110553,5000,0.240315525606,0.367577940226,0.488143794984,marginal_whole_athlete_percentile_not_simultaneous
racket,action,177,88.9447236181,5000,0.253133195639,0.381865233183,0.503815060854,marginal_whole_athlete_percentile_not_simultaneous
racket,action,178,89.4472361809,5000,0.264806709439,0.395169824362,0.515188226104,marginal_whole_athlete_percentile_not_simultaneous
racket,action,179,89.9497487437,5000,0.275028930604,0.40493015945,0.523677167296,marginal_whole_athlete_percentile_not_simultaneous
racket,action,180,90.4522613065,5000,0.286111355573,0.417467519641,0.540036344528,marginal_whole_athlete_percentile_not_simultaneous
racket,action,181,90.9547738693,5000,0.2954790622,0.425829097629,0.547210048139,marginal_whole_athlete_percentile_not_simultaneous
racket,action,182,91.4572864322,5000,0.304643967003,0.433673784137,0.555746659636,marginal_whole_athlete_percentile_not_simultaneous
racket,action,183,91.959798995,5000,0.31263346225,0.441061228514,0.56203828305,marginal_whole_athlete_percentile_not_simultaneous
racket,action,184,92.4623115578,5000,0.317719733715,0.443825215101,0.564878068864,marginal_whole_athlete_percentile_not_simultaneous
racket,action,185,92.9648241206,5000,0.322572871298,0.445273518562,0.56559664607,marginal_whole_athlete_percentile_not_simultaneous
racket,action,186,93.4673366834,5000,0.328923795372,0.453246936202,0.574278910458,marginal_whole_athlete_percentile_not_simultaneous
racket,action,187,93.9698492462,5000,0.331796508282,0.454224154353,0.574387361109,marginal_whole_athlete_percentile_not_simultaneous
racket,action,188,94.472361809,5000,0.335913836211,0.456180602312,0.576172272861,marginal_whole_athlete_percentile_not_simultaneous
racket,action,189,94.9748743719,5000,0.337571562082,0.455102801323,0.57415022403,marginal_whole_athlete_percentile_not_simultaneous
racket,action,190,95.4773869347,5000,0.337466300279,0.45124335587,0.56930758208,marginal_whole_athlete_percentile_not_simultaneous
racket,action,191,95.9798994975,5000,0.331280880421,0.43902246654,0.553992760181,marginal_whole_athlete_percentile_not_simultaneous
racket,action,192,96.4824120603,5000,0.337685827166,0.445993691683,0.561002440751,marginal_whole_athlete_percentile_not_simultaneous
racket,action,193,96.9849246231,5000,0.336202174425,0.441915139556,0.555834378302,marginal_whole_athlete_percentile_not_simultaneous
racket,action,194,97.4874371859,5000,0.33245017156,0.435689017177,0.548172277212,marginal_whole_athlete_percentile_not_simultaneous
racket,action,195,97.9899497487,5000,0.329162312299,0.430503308773,0.542012599111,marginal_whole_athlete_percentile_not_simultaneous
racket,action,196,98.4924623116,5000,0.32186409235,0.422063395381,0.531981617212,marginal_whole_athlete_percentile_not_simultaneous
racket,action,197,98.9949748744,5000,0.314503511041,0.413703456521,0.522649225593,marginal_whole_athlete_percentile_not_simultaneous
racket,action,198,99.4974874372,5000,0.306735241413,0.405744180083,0.513014449179,marginal_whole_athlete_percentile_not_simultaneous
racket,action,199,100,5000,0.29663791135,0.394409194589,0.500398625433,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,0,0,5000,0.0337992141955,0.101645134389,0.171109877154,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,1,0.502512562814,5000,0.0332218978554,0.0997735783458,0.166214265302,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,2,1.00502512563,5000,0.0322639342397,0.0958701521158,0.160307608172,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,3,1.50753768844,5000,0.0310274290387,0.0921013988554,0.154248398915,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,4,2.01005025126,5000,0.0290469157975,0.0871887616813,0.146746376529,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,5,2.51256281407,5000,0.0269910264295,0.0825356692076,0.139309771359,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,6,3.01507537688,5000,0.0252793092746,0.0778508149087,0.131429838389,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,7,3.5175879397,5000,0.0228400429245,0.0725225917995,0.123518802784,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,8,4.02010050251,5000,0.0168198000174,0.0609466265887,0.108136335015,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,9,4.52261306533,5000,0.0181370069273,0.0611051879823,0.104572568461,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,10,5.02512562814,5000,0.0174225607887,0.0566495582461,0.0963473735377,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,11,5.52763819095,5000,0.0164007954299,0.0523874890059,0.0887287935242,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,12,6.03015075377,5000,0.0143405110808,0.0472709815949,0.0806821869686,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,13,6.53266331658,5000,0.0108367512701,0.0400532204658,0.070240708068,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,14,7.0351758794,5000,0.00915826028213,0.0380501002073,0.0672193069011,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,15,7.53768844221,5000,0.0066181013477,0.0346175003797,0.0633821792901,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,16,8.04020100503,5000,0.00357871897868,0.0315137654543,0.0612674008124,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,17,8.54271356784,5000,0.000189393877736,0.0284815123305,0.0591089219786,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,18,9.04522613065,5000,0,0.0261488128453,0.0583183620125,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,19,9.54773869347,5000,0,0.0239168833941,0.0584600714035,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,20,10.0502512563,5000,0,0.0232990849763,0.0595243162476,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,21,10.5527638191,5000,0,0.022221214138,0.0605002817698,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,22,11.0552763819,5000,0,0.0218032896519,0.0620180501603,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,23,11.5577889447,5000,0,0.0214913813397,0.0628921654075,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,24,12.0603015075,5000,0,0.0210085958242,0.0632991554216,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,25,12.5628140704,5000,0,0.018668952398,0.0595979532227,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,26,13.0653266332,5000,0,0.0111499340273,0.0554982347414,marginal_whole_athlete_percentile_not_simultaneous
