curve_family,normalised_time_pct,sigma2_action,raw_sigma2_action,omega_action,sigma2_athlete,raw_sigma2_athlete,omega_athlete,sigma2_action_x_athlete,raw_sigma2_action_x_athlete,omega_action_x_athlete,sigma2_trial_residual,raw_sigma2_trial_residual,omega_trial_residual
racket,65.82914572864321,154.50200651904353,154.50200651904353,0.3563973524210592,6.801774430200069,6.801774430200069,0.015689986514121877,174.60995229316836,174.60995229316836,0.40278133666815696,97.59680063077448,97.59680063077448,0.22513132439666203
racket,66.33165829145727,139.52931265857939,139.52931265857939,0.33688117989846,7.981710355488915,7.981710355488915,0.01927113343376402,167.28301381658144,167.28301381658144,0.403890035704517,99.38556412133927,99.38556412133927,0.239957650963259
racket,66.83417085427135,122.9147802070341,122.9147802070341,0.32141281869927696,8.14942166303817,8.14942166303817,0.021310118954564507,158.10960655178397,158.10960655178397,0.4134446176419583,93.24647184094395,93.24647184094395,0.24383244470420012
racket,67.33668341708542,108.04998741716187,108.04998741716187,0.29376927308947903,8.576398717657106,8.576398717657106,0.023317748361083954,150.51103136011386,150.51103136011386,0.40921352543892625,100.66819498738752,100.66819498738752,0.2736994531105107
racket,67.83919597989949,98.83438726627648,98.83438726627648,0.21048439734708815,9.19383319543818,9.19383319543818,0.019579809143125626,142.17643321920968,142.17643321920968,0.30278855053230014,219.35218051661886,219.35218051661886,0.4671472429774861
racket,68.34170854271356,79.19558145341031,79.19558145341031,0.26302645803531655,9.050022536461586,9.050022536461586,0.030057174014255287,128.89883513519425,128.89883513519425,0.428102217677807,83.94915444329166,83.94915444329166,0.27881415027262124
racket,68.84422110552764,67.56225060323943,67.56225060323943,0.23365240747307495,10.17434120565084,10.17434120565084,0.03518620673419135,118.59054644565289,118.59054644565289,0.41012498004685677,92.82995340103932,92.82995340103932,0.321036405745877
racket,69.3467336683417,58.009000348130435,58.009000348130435,0.1921957452420483,10.008418518121395,10.008418518121395,0.03315994835699066,110.34831516240061,110.34831516240061,0.365606656580241,123.45676612646186,123.45676612646186,0.40903764982072
racket,69.84924623115577,46.70756935543432,46.70756935543432,0.20662484671411468,7.894930878116272,7.894930878116272,0.03492557855228039,100.6551439382931,100.6551439382931,0.4452780132695382,70.79246595870963,70.79246595870963,0.3131715614640667
racket,70.35175879396985,38.96916821395678,38.96916821395678,0.1875870534159395,7.2384537558781235,7.2384537558781235,0.03484396186999978,91.4603493289436,91.4603493289436,0.4402654257543106,70.07114237848512,70.07114237848512,0.3373035589597501
racket,70.85427135678391,32.42570217088911,32.42570217088911,0.11435195804884915,6.094200610854575,6.094200610854575,0.021491709537113924,83.92756390654358,83.92756390654358,0.29597759260243095,161.11306628516144,161.11306628516144,0.568178739811606
racket,71.35678391959799,25.444155337683878,25.444155337683878,0.1614161094636771,5.854783408537555,5.854783408537555,0.037142375017611605,71.24830731198483,71.24830731198483,0.45199474769516657,55.083584112492936,55.083584112492936,0.3494467678235448
racket,71.85929648241205,20.1705221514056,20.1705221514056,0.1443382232421796,5.254357772657795,5.254357772657795,0.037599654559825675,63.55553816858726,63.55553816858726,0.4547970244694509,50.76442356001575,50.76442356001575,0.3632650977285439
racket,72.36180904522612,15.916344396851986,15.916344396851986,0.126573789188322,4.721189221192344,4.721189221192344,0.03754497856427195,56.104102040328414,56.104102040328414,0.44616455934800997,49.00591838831032,49.00591838831032,0.38971667289939615
racket,72.8643216080402,12.758655452439067,12.758655452439067,0.11356963084717678,4.106298394559103,4.106298394559103,0.03655171930591479,48.99540436135439,48.99540436135439,0.43612667551606554,46.48178253178558,46.48178253178558,0.413751974330843
racket,73.36683417085426,10.300641231795929,10.300641231795929,0.107603368312039,3.3866303144982415,3.3866303144982415,0.03537768386135073,42.23474913783296,42.23474913783296,0.44119595710377485,39.80584911568343,39.80584911568343,0.4158229907228355
racket,73.86934673366834,8.675716340355315,8.675716340355315,0.09504070149351497,3.1161484386531653,3.1161484386531653,0.03413677003130198,35.464992625313926,35.464992625313926,0.3885117545733551,44.02736297727164,44.02736297727164,0.4823107739018279
racket,74.3718592964824,6.9034335275035446,6.9034335275035446,0.09285993805299164,2.5856693594065505,2.5856693594065505,0.0347805328440439,30.543181425320004,30.543181425320004,0.410844534650304,34.31014658153183,34.31014658153183,0.4615149944526605
racket,74.87437185929647,5.6615190814779,5.6615190814779,0.08826632226423457,2.2865328877963136,2.2865328877963136,0.035648356180990846,25.697855976101376,25.697855976101376,0.40064428017335907,30.495419530913093,30.495419530913093,0.4754410413814156
racket,75.37688442211055,4.801599227168249,4.801599227168249,0.08521520778865119,2.063561622625266,2.063561622625266,0.036622555139905796,21.787443141901818,21.787443141901818,0.3866673178418375,27.694136828054422,27.694136828054422,0.49149491922960553
racket,75.87939698492461,4.135150922398918,4.135150922398918,0.08032761681940022,1.9610313981678542,1.9610313981678542,0.038094130463188845,18.630451794519452,18.630451794519452,0.3619069342345263,26.75193684383985,26.75193684383985,0.5196713184828847
racket,76.38190954773869,3.6351304042857957,3.6351304042857957,0.08021855312971171,1.9301345984511105,1.9301345984511105,0.04259341140851468,15.458145228067158,15.458145228067158,0.34112395054728084,24.29192222611356,24.29192222611356,0.5360640849144928
