analysis,waveform,action_id,action_label_en,action_label,trials_m,R_L2_integrated_components,mean_pointwise_reliability
full_balanced_constrained_REML,body_configuration,1,forehand_attack,forehand attack,15,0.961914280593,0.953462591103
full_balanced_constrained_REML,body_configuration,1,forehand_attack,forehand attack,20,0.971161123101,0.964227267536
full_balanced_constrained_REML,body_configuration,1,forehand_attack,forehand attack,30,0.980587470215,0.975512522898
full_balanced_constrained_REML,body_configuration,1,forehand_attack,forehand attack,40,0.98536959939,0.98137530377
full_balanced_constrained_REML,body_configuration,1,forehand_attack,forehand attack,50,0.988261331226,0.984970268599
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,1,0.612354038426,0.652660937102
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,2,0.75957764093,0.785393872097
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,5,0.887619833531,0.898156783332
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,10,0.940464618737,0.944931549503
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,15,0.959506140027,0.962071229572
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,20,0.969319007062,0.971022093135
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,30,0.979334660328,0.980279134635
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,40,0.984420506364,0.985040899507
full_balanced_constrained_REML,body_configuration,2,forehand_drive,forehand drive,50,0.987497448407,0.98794630998
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,1,0.77792393506,0.762257161623
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,2,0.875092482552,0.863788993796
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,5,0.945989178439,0.940190129831
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,10,0.972245055543,0.969075180724
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,15,0.981323919167,0.979145189905
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,20,0.985927233343,0.984267799562
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,30,0.990573938641,0.989450339138
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,40,0.992913755136,0.992064452695
full_balanced_constrained_REML,body_configuration,3,forehand_push,forehand push,50,0.994322958328,0.993640317932
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,1,0.61750176346,0.613346774578
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,2,0.763525304775,0.75941632025
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,5,0.889770184727,0.887103686221
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,10,0.941670253789,0.940076998276
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,15,0.960342430538,0.959212772704
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,20,0.969958984489,0.969084853544
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,30,0.979770080551,0.979168650313
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,40,0.984750436051,0.984292139236
full_balanced_constrained_REML,body_configuration,4,backhand_attack,backhand attack,50,0.987763027141,0.987392863866
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,1,0.541942817451,0.556220877853
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,2,0.702935039248,0.713113423968
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,5,0.855400802793,0.860449110747
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,10,0.922065789241,0.92475558044
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,15,0.946658140932,0.94848573382
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,20,0.959452891158,0.960835895887
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,30,0.972598240057,0.973528122815
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,40,0.979306923363,0.98000718528
full_balanced_constrained_REML,body_configuration,5,backhand_drive,backhand drive,50,0.983376741418,0.983938289401
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,1,0.733127359946,0.705120824903
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,2,0.846016717397,0.823017344551
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,5,0.932136808788,0.919098663521
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,10,0.964876611789,0.957469131738
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,15,0.976307015225,0.97114599501
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,20,0.982124379719,0.978166089715
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,30,0.98801148577,0.98531238963
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,40,0.990981584978,0.98893412457
full_balanced_constrained_REML,body_configuration,6,backhand_push,backhand push,50,0.992772231379,0.991123012242
