waveform,action_id,action_label_en,action_label,metric,reference_estimate,n_replicates,finite_replicates,infinite_fraction,resampling_mean_finite,resampling_sd_finite,percentile_2_5_finite,percentile_50_finite,percentile_97_5_finite
body_configuration,2,forehand_drive,forehand drive,required_n_R_L2_80,3,5000,5000,0,3.1576,0.718655364627,2,3,5
body_configuration,2,forehand_drive,forehand drive,required_n_mean_pointwise_R_80,3,5000,5000,0,2.8694,0.46646238587,2,3,4
body_configuration,2,forehand_drive,forehand drive,required_n_R_L2_90,6,5000,5000,0,6.4746,1.48855567568,4,6,10
body_configuration,2,forehand_drive,forehand drive,required_n_mean_pointwise_R_90,6,5000,5000,0,5.9514,0.962301015613,4,6,8
body_configuration,3,forehand_push,forehand push,integrated_sigma2_athlete,1.45687287084,5000,5000,0,1.405295606,0.241047650887,0.961316599894,1.40012724733,1.90520111201
body_configuration,3,forehand_push,forehand push,integrated_sigma2_trial,0.41589746721,5000,5000,0,0.416392399008,0.0530378685622,0.323003696361,0.412047047325,0.53165078626
body_configuration,3,forehand_push,forehand push,boundary_nodes,0,5000,5000,0,0,0,0,0,0
body_configuration,3,forehand_push,forehand push,boundary_fraction,0,5000,5000,0,0,0,0,0,0
body_configuration,3,forehand_push,forehand push,R_L2_m1,0.77792393506,5000,5000,0,0.767950649619,0.0392198145436,0.681615250948,0.77148759741,0.832924008433
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m1,0.762257161623,5000,5000,0,0.747104200295,0.0373176102234,0.664873065489,0.75070527072,0.809497869484
body_configuration,3,forehand_push,forehand push,R_L2_m2,0.875092482552,5000,5000,0,0.868182043724,0.0254726679919,0.810667303938,0.8710053613,0.908847289273
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m2,0.863788993796,5000,5000,0,0.852270806265,0.0252823036589,0.795099259524,0.855242024861,0.893167115096
body_configuration,3,forehand_push,forehand push,R_L2_m5,0.945989178439,5000,5000,0,0.942542481737,0.0121747528139,0.914561094553,0.94407362283,0.961429428356
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m5,0.940190129831,5000,5000,0,0.933939185573,0.0126580314662,0.904802587844,0.935712186537,0.953675955413
body_configuration,3,forehand_push,forehand push,R_L2_m10,0.972245055543,5000,5000,0,0.970380833746,0.00648802413999,0.95537415562,0.971232376946,0.980335478244
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m10,0.969075180724,5000,5000,0,0.965565120292,0.00690081714082,0.9495704602,0.966580559119,0.976192633013
body_configuration,3,forehand_push,forehand push,R_L2_m15,0.981323919167,5000,5000,0,0.980047336923,0.00442066603621,0.969800206652,0.980635898237,0.98680381997
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m15,0.979145189905,5000,5000,0,0.97670734378,0.00474412584652,0.965618362686,0.977411247911,0.983982398202
body_configuration,3,forehand_push,forehand push,R_L2_m20,0.985927233343,5000,5000,0,0.984956760534,0.00335219381422,0.977177848927,0.985406275084,0.990070105809
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m20,0.984267799562,5000,5000,0,0.982400649927,0.00361476780004,0.973903972004,0.982936648415,0.987916970662
body_configuration,3,forehand_push,forehand push,R_L2_m30,0.990573938641,5000,5000,0,0.989918094379,0.00225969554113,0.984668600781,0.99022329052,0.993358086038
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m30,0.989450339138,5000,5000,0,0.988178707645,0.00244903052812,0.982419724461,0.988543268192,0.991905105294
body_configuration,3,forehand_push,forehand push,R_L2_m40,0.992913755136,5000,5000,0,0.992418499221,0.00170423449908,0.9884572088,0.992649501969,0.995010279204
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m40,0.992064452695,5000,5000,0,0.991100347847,0.00185189378485,0.986736826299,0.991379169199,0.993914097482
