curve_family,normalised_time_pct,sigma2_action,raw_sigma2_action,omega_action,sigma2_athlete,raw_sigma2_athlete,omega_athlete,sigma2_action_x_athlete,raw_sigma2_action_x_athlete,omega_action_x_athlete,sigma2_trial_residual,raw_sigma2_trial_residual,omega_trial_residual
body14mean,28.64321608040201,2.037892377122262,2.037892377122262,0.4578534539802001,0.276000911692313,0.276000911692313,0.0620091483429835,1.3261571463278434,1.3261571463278434,0.2979478390434654,0.8109204146054807,0.8109204146054807,0.1821895586333509
body14mean,29.14572864321608,2.0356879306174194,2.0356879306174194,0.4539260199366395,0.2812335916746569,0.2812335916746569,0.0627106164070267,1.3350148277636047,1.3350148277636047,0.297687065983308,0.8326885474145436,0.8326885474145436,0.1856762976730256
body14mean,29.64824120603015,2.030220318264111,2.030220318264111,0.4489823684371926,0.2875443866911735,0.2875443866911735,0.0635903200288177,1.3464682938495978,1.3464682938495978,0.2977708961730199,0.8575933823308739,0.8575933823308739,0.1896564153609697
body14mean,30.15075376884422,2.0206307661921863,2.0206307661921863,0.4437978446174074,0.2934440966397814,0.2934440966397814,0.0644501013165563,1.3560755331699108,1.3560755331699108,0.2978393721547281,0.8828928210830227,0.8828928210830227,0.1939126819113079
body14mean,30.653266331658287,1.9987009797488136,1.9987009797488136,0.4370589727909395,0.2982459431404627,0.2982459431404627,0.0652178924555375,1.363653691296513,1.363653691296513,0.2981922196463468,0.9124687063813044,0.9124687063813044,0.1995309151071761
body14mean,31.15577889447236,1.9706646001657324,1.9706646001657324,0.4292349306592812,0.3033839306565288,0.3033839306565288,0.066080742723822,1.3688856251755337,1.3688856251755337,0.2981600858681341,0.9481754192152478,0.9481754192152478,0.2065242407487626
body14mean,31.65829145728643,1.935471064702366,1.935471064702366,0.4206894002225184,0.3064094977511105,0.3064094977511105,0.0666004417127364,1.38027903592391,1.38027903592391,0.3000141776089223,0.9785530976844172,0.9785530976844172,0.2126959804558228
body14mean,32.1608040201005,1.8952448503693116,1.8952448503693116,0.4112984477814058,0.3099834102620819,0.3099834102620819,0.0672713583439822,1.3906254139401997,1.3906254139401997,0.3017879584727668,1.0121015963332558,1.0121015963332558,0.2196422354018451
body14mean,32.66331658291457,1.8527344367877705,1.8527344367877705,0.4030138281433251,0.3134310973202131,0.3134310973202131,0.0681787221536119,1.3897016339729131,1.3897016339729131,0.3022931750842245,1.0413310107589535,1.0413310107589535,0.2265142746188383
body14mean,33.16582914572864,1.8124469374936183,1.8124469374936183,0.3951289753476389,0.3145713394476645,0.3145713394476645,0.0685792496643106,1.3901280301842285,1.3901280301842285,0.3030598318802698,1.0698292137129874,1.0698292137129874,0.2332319431077807
body14mean,33.66834170854271,1.774113377812406,1.774113377812406,0.387906554825727,0.3143386169226608,0.3143386169226608,0.0687295476512925,1.383378405355058,1.383378405355058,0.3024730876576089,1.1017282462943214,1.1017282462943214,0.2408908098653714
body14mean,34.17085427135678,1.7369809682121926,1.7369809682121926,0.3808046621358291,0.3118778390233296,0.3118778390233296,0.0683741142190931,1.37528180666136,1.37528180666136,0.3015080379759544,1.1372031429519494,1.1372031429519494,0.2493131856691233
body14mean,34.67336683417085,1.704385806246686,1.704385806246686,0.3748498710773928,0.3084100332988579,0.3084100332988579,0.0678293968403998,1.3610636575355202,1.3610636575355202,0.2993421645999503,1.1729896224022736,1.1729896224022736,0.2579785674822571
body14mean,35.175879396984925,1.6842937451340054,1.6842937451340054,0.3716636561097226,0.2994261041897962,0.2994261041897962,0.0660726793882478,1.3435905653674192,1.3435905653674192,0.2964825959139651,1.2044583430179483,1.2044583430179483,0.2657810685880645
body14mean,35.678391959798994,1.6753921444195454,1.6753921444195454,0.3684060375493798,0.2922901328759372,0.2922901328759372,0.0642723854389999,1.338034238969441,1.338034238969441,0.2942235904149564,1.2419617888035217,1.2419617888035217,0.2730979865966639
body14mean,36.18090452261306,1.6759586544917235,1.6759586544917235,0.3667488284214507,0.2806121319354152,0.2806121319354152,0.0614061512510106,1.3290747728392482,1.3290747728392482,0.2908404777868028,1.2841267879428315,1.2841267879428315,0.2810045425407359
body14mean,36.68341708542713,1.6784809476290978,1.6784809476290978,0.3649992034776071,0.2712473906850782,0.2712473906850782,0.0589849302044687,1.3246118822746271,1.3246118822746271,0.2880475245370794,1.3242477534040589,1.3242477534040589,0.2879683417808447
body14mean,37.1859296482412,1.6917980011627296,1.6917980011627296,0.3643298836716467,0.2597607850835112,0.2597607850835112,0.0559396668791951,1.3308096097652242,1.3308096097652242,0.2865907809216266,1.361219947917705,1.361219947917705,0.2931396685275312
body14mean,37.688442211055275,1.7278512951044471,1.7278512951044471,0.3652709820124649,0.2532340799586364,0.2532340799586364,0.0535341561670228,1.3417490981575353,1.3417490981575353,0.2836482584392286,1.407492818547343,1.407492818547343,0.2975466033812836
body14mean,38.19095477386934,1.7696051712860048,1.7696051712860048,0.3660814005553048,0.2451649726391489,0.2451649726391489,0.0507177182838019,1.3558960306681138,1.3558960306681138,0.2804966474830324,1.463245541767384,1.463245541767384,0.3027042336778608
body14mean,38.69346733668341,1.8271425410563609,1.8271425410563609,0.3687224131484652,0.2401700135765254,0.2401700135765254,0.0484669723253433,1.38049617775534,1.38049617775534,0.2785879429581297,1.507524808241065,1.507524808241065,0.3042226715680616
body14mean,39.19597989949749,1.898011056141055,1.898011056141055,0.3510075472382364,0.2397778982694159,0.2397778982694159,0.0443431831870384,1.410795704103042,1.410795704103042,0.2609046655177374,1.858737979061667,1.858737979061667,0.3437446040569877
body14mean,39.69849246231155,1.976184230843704,1.976184230843704,0.371429319266941,0.2423777175349869,0.2423777175349869,0.045555565733393,1.4443168659534502,1.4443168659534502,0.2714633696362494,1.6576064794619336,1.6576064794619336,0.3115517453634164
body14mean,40.201005025125625,2.058386409610806,2.058386409610806,0.3768596043384672,0.2459712261844333,0.2459712261844333,0.0450336334061008,1.4900529332862436,1.4900529332862436,0.2728062895575573,1.6675343725210046,1.6675343725210046,0.3053004726978746
